Division,Line,Borough,Stop Name,Complex ID,Constituent Station Name,Station ID,GTFS Stop ID,Daytime Routes,Entrance Type,Entry Allowed,Exit Allowed,Latitude,Longitude,entrance_georeference
BMT,Astoria,M,Lexington Av/59 St,613,Lexington Av/59 St,7,R11,4 5 6 N R W,Stair,YES,YES,40.762282,-73.9659085,POINT (-73.9659085 40.762282)
BMT,Astoria,M,5 Av/59 St,8,5 Av/59 St,8,R13,N R W,Stair,YES,YES,40.7651969,-73.9747154,POINT (-73.9747154 40.7651969)
BMT,Astoria,M,5 Av/59 St,8,5 Av/59 St,8,R13,N R W,Easement - Street,YES,YES,40.7648951,-73.9747024,POINT (-73.9747024 40.7648951)
BMT,Astoria,M,5 Av/59 St,8,5 Av/59 St,8,R13,N R W,Stair,YES,YES,40.7651096,-73.9744829,POINT (-73.9744829 40.7651096)
BMT,Astoria,M,5 Av/59 St,8,5 Av/59 St,8,R13,N R W,Stair,YES,YES,40.7653602,-73.9724734,POINT (-73.9724734 40.7653602)
BMT,Astoria,M,5 Av/59 St,8,5 Av/59 St,8,R13,N R W,Stair,YES,YES,40.7647645,-73.9724467,POINT (-73.9724467 40.7647645)
BMT,Astoria,M,5 Av/59 St,8,5 Av/59 St,8,R13,N R W,Stair,YES,YES,40.7647033,-73.9723011,POINT (-73.9723011 40.7647033)
BMT,Astoria,M,5 Av/59 St,8,5 Av/59 St,8,R13,N R W,Stair,YES,YES,40.7648261,-73.9721997,POINT (-73.9721997 40.7648261)
BMT,Broadway,M,Canal St,623,Canal St,18,R23,6 J Z N Q R W,Stair,YES,YES,40.7194985,-74.0022722,POINT (-74.0022722 40.7194985)
BMT,Broadway,M,Canal St,623,Canal St,18,R23,6 J Z N Q R W,Stair,YES,YES,40.7194186,-74.002157,POINT (-74.002157 40.7194186)
BMT,Broadway,M,Canal St,623,Canal St,18,R23,6 J Z N Q R W,Stair,YES,YES,40.7196643,-74.0020178,POINT (-74.0020178 40.7196643)
BMT,Broadway,M,Canal St,623,Canal St,18,R23,6 J Z N Q R W,Stair,YES,YES,40.719587,-74.0019079,POINT (-74.0019079 40.719587)
BMT,Broadway,M,Canal St,623,Canal St,18,R23,6 J Z N Q R W,Stair,YES,YES,40.7191996,-74.0018441,POINT (-74.0018441 40.7191996)
BMT,Broadway,M,Canal St,623,Canal St,18,R23,6 J Z N Q R W,Stair,YES,YES,40.7191509,-74.0017816,POINT (-74.0017816 40.7191509)
BMT,Broadway,M,Canal St,623,Canal St,18,R23,6 J Z N Q R W,Easement - Street,YES,YES,40.7195185,-74.0016183,POINT (-74.0016183 40.7195185)
BMT,Broadway,M,City Hall,20,City Hall,20,R24,R W,Stair,YES,YES,40.7131236,-74.0070415,POINT (-74.0070415 40.7131236)
BMT,Broadway,M,City Hall,20,City Hall,20,R24,R W,Stair,YES,YES,40.7134659,-74.0067485,POINT (-74.0067485 40.7134659)
BMT,Broadway,M,City Hall,20,City Hall,20,R24,R W,Stair,YES,YES,40.7135017,-74.0067238,POINT (-74.0067238 40.7135017)
BMT,Broadway,M,Chambers St/WTC/Park Place/Cortlandt St,624,Cortlandt St,21,R25,2 3 A C E R W,Easement - Street,YES,YES,40.7101434,-74.0111427,POINT (-74.0111427 40.7101434)
BMT,Broadway,M,Chambers St/WTC/Park Place/Cortlandt St,624,Cortlandt St,21,R25,2 3 A C E R W,Stair,YES,YES,40.710424,-74.0110847,POINT (-74.0110847 40.710424)
BMT,Broadway,M,Chambers St/WTC/Park Place/Cortlandt St,624,Cortlandt St,21,R25,2 3 A C E R W,Stair,YES,YES,40.7109036,-74.0107616,POINT (-74.0107616 40.7109036)
BMT,Broadway,M,Chambers St/WTC/Park Place/Cortlandt St,624,Cortlandt St,21,R25,2 3 A C E R W,Stair,YES,YES,40.7111261,-74.0106162,POINT (-74.0106162 40.7111261)
BMT,Broadway,M,Chambers St/WTC/Park Place/Cortlandt St,624,Cortlandt St,21,R25,2 3 A C E R W,Station House,YES,YES,40.710165,-74.009182,POINT (-74.009182 40.710165)
BMT,Broadway,M,Chambers St/WTC/Park Place/Cortlandt St,624,Cortlandt St,21,R25,2 3 A C E R W,Easement - Street,YES,YES,40.7097799,-74.0102942,POINT (-74.0102942 40.7097799)
BMT,Broadway,M,Chambers St/WTC/Park Place/Cortlandt St,624,Cortlandt St,21,R25,2 3 A C E R W,Station House,YES,YES,40.7104593,-74.0092735,POINT (-74.0092735 40.7104593)
BMT,Broadway,M,Chambers St/WTC/Park Place/Cortlandt St,624,Cortlandt St,21,R25,2 3 A C E R W,Station House,YES,YES,40.7107493,-74.0090283,POINT (-74.0090283 40.7107493)
BMT,Broadway,M,Chambers St/WTC/Park Place/Cortlandt St,624,Cortlandt St,21,R25,2 3 A C E R W,Station House,YES,YES,40.7107448,-74.0089504,POINT (-74.0089504 40.7107448)
BMT,Broadway,M,Chambers St/WTC/Park Place/Cortlandt St,624,Cortlandt St,21,R25,2 3 A C E R W,Station House,YES,YES,40.71056,-74.0085957,POINT (-74.0085957 40.71056)
BMT,Broadway,M,Rector St,22,Rector St,22,R26,R W,Stair,YES,YES,40.7063426,-74.014018,POINT (-74.014018 40.7063426)
BMT,Broadway,M,Rector St,22,Rector St,22,R26,R W,Stair,NO,YES,40.7074289,-74.0133042,POINT (-74.0133042 40.7074289)
BMT,Broadway,M,Rector St,22,Rector St,22,R26,R W,Stair,YES,YES,40.7075497,-74.01322,POINT (-74.01322 40.7075497)
BMT,Broadway,M,Rector St,22,Rector St,22,R26,R W,Stair,YES,YES,40.7076697,-74.0131438,POINT (-74.0131438 40.7076697)
BMT,Broadway,M,Rector St,22,Rector St,22,R26,R W,Stair,YES,YES,40.7078965,-74.0129911,POINT (-74.0129911 40.7078965)
BMT,Broadway,M,Rector St,22,Rector St,22,R26,R W,Stair,YES,YES,40.707609,-74.0129818,POINT (-74.0129818 40.707609)
BMT,Broadway,M,Rector St,22,Rector St,22,R26,R W,Stair,YES,YES,40.7080998,-74.0128571,POINT (-74.0128571 40.7080998)
BMT,Broadway,M,Rector St,22,Rector St,22,R26,R W,Stair,YES,YES,40.7078334,-74.0128311,POINT (-74.0128311 40.7078334)
BMT,Broadway,M,Rector St,22,Rector St,22,R26,R W,Stair,YES,YES,40.7080408,-74.0126888,POINT (-74.0126888 40.7080408)
BMT,Broadway,M,Whitehall St-South Ferry,635,Whitehall St-South Ferry,23,R27,1 R W,Stair,YES,YES,40.7041502,-74.0133314,POINT (-74.0133314 40.7041502)
BMT,Broadway,M,Whitehall St-South Ferry,635,Whitehall St-South Ferry,23,R27,1 R W,Stair,YES,YES,40.7039956,-74.0133066,POINT (-74.0133066 40.7039956)
BMT,Broadway,M,Whitehall St-South Ferry,635,Whitehall St-South Ferry,23,R27,1 R W,Stair,YES,YES,40.7041181,-74.0129829,POINT (-74.0129829 40.7041181)
BMT,Broadway,M,Whitehall St-South Ferry,635,Whitehall St-South Ferry,23,R27,1 R W,Stair,YES,YES,40.7021206,-74.0126457,POINT (-74.0126457 40.7021206)
BMT,Broadway,M,Whitehall St-South Ferry,635,Whitehall St-South Ferry,23,R27,1 R W,Stair/Escalator,YES,YES,40.7016764,-74.0129619,POINT (-74.0129619 40.7016764)
BMT,Broadway,M,Whitehall St-South Ferry,635,Whitehall St-South Ferry,23,R27,1 R W,Stair,YES,YES,40.7019334,-74.0125934,POINT (-74.0125934 40.7019334)
BMT,Broadway,B,Borough Hall/Court St,620,Court St,24,R28,2 3 4 5 R,Stair,YES,YES,40.6944821,-73.9928266,POINT (-73.9928266 40.6944821)
BMT,Broadway,B,Borough Hall/Court St,620,Court St,24,R28,2 3 4 5 R,Stair,YES,YES,40.694232,-73.992635,POINT (-73.992635 40.694232)
BMT,Broadway,B,Borough Hall/Court St,620,Court St,24,R28,2 3 4 5 R,Stair,YES,YES,40.6944216,-73.9926103,POINT (-73.9926103 40.6944216)
BMT,Broadway,B,Jay St-MetroTech,636,Jay St-MetroTech,25,R29,A C F R,Stair,YES,YES,40.692052,-73.986191,POINT (-73.986191 40.692052)
BMT,Broadway,B,Jay St-MetroTech,636,Jay St-MetroTech,25,R29,A C F R,Stair,YES,YES,40.6923585,-73.986175,POINT (-73.986175 40.6923585)
BMT,Broadway,B,Jay St-MetroTech,636,Jay St-MetroTech,25,R29,A C F R,Stair,YES,YES,40.6921242,-73.9860742,POINT (-73.9860742 40.6921242)
BMT,Broadway,B,Jay St-MetroTech,636,Jay St-MetroTech,25,R29,A C F R,Stair,YES,YES,40.692269,-73.986061,POINT (-73.986061 40.692269)
BMT,Broadway,B,Jay St-MetroTech,636,Jay St-MetroTech,25,R29,A C F R,Stair,YES,YES,40.692031,-73.985395,POINT (-73.985395 40.692031)
BMT,Broadway,B,Jay St-MetroTech,636,Jay St-MetroTech,25,R29,A C F R,Stair,YES,YES,40.692315,-73.985172,POINT (-73.985172 40.692315)
BMT,Broadway,B,Jay St-MetroTech,636,Jay St-MetroTech,25,R29,A C F R,Easement - Street,YES,YES,40.6920651,-73.9851702,POINT (-73.9851702 40.6920651)
IRT,Broadway - 7Av,Bx,Van Cortlandt Park-242 St,293,Van Cortlandt Park-242 St,293,101,1,Stair,YES,YES,40.889783,-73.898432,POINT (-73.898432 40.889783)
IRT,Broadway - 7Av,Bx,Van Cortlandt Park-242 St,293,Van Cortlandt Park-242 St,293,101,1,Stair,YES,YES,40.890136,-73.898257,POINT (-73.898257 40.890136)
IRT,Broadway - 7Av,Bx,Van Cortlandt Park-242 St,293,Van Cortlandt Park-242 St,293,101,1,Stair,YES,YES,40.889683,-73.897925,POINT (-73.897925 40.889683)
IRT,Broadway - 7Av,Bx,Van Cortlandt Park-242 St,293,Van Cortlandt Park-242 St,293,101,1,Stair,YES,YES,40.889946,-73.897798,POINT (-73.897798 40.889946)
IRT,Broadway - 7Av,Bx,238 St,294,238 St,294,103,1,Stair,YES,YES,40.884813,-73.900923,POINT (-73.900923 40.884813)
IRT,Broadway - 7Av,Bx,238 St,294,238 St,294,103,1,Stair,NO,YES,40.8849088,-73.9006597,POINT (-73.9006597 40.8849088)
IRT,Broadway - 7Av,Bx,238 St,294,238 St,294,103,1,Stair,YES,YES,40.8852451,-73.900452,POINT (-73.900452 40.8852451)
IRT,Broadway - 7Av,Bx,231 St,295,231 St,295,104,1,Stair,YES,YES,40.878775,-73.905024,POINT (-73.905024 40.878775)
IRT,Broadway - 7Av,Bx,231 St,295,231 St,295,104,1,Stair,YES,YES,40.878694,-73.904821,POINT (-73.904821 40.878694)
IRT,Broadway - 7Av,Bx,231 St,295,231 St,295,104,1,Stair,YES,YES,40.879168,-73.904751,POINT (-73.904751 40.879168)
IRT,Broadway - 7Av,Bx,231 St,295,231 St,295,104,1,Stair,YES,YES,40.879091,-73.904538,POINT (-73.904538 40.879091)
IRT,Broadway - 7Av,Bx,231 St,295,231 St,295,104,1,Elevator,YES,YES,40.8787791,-73.9046367,POINT (-73.9046367 40.8787791)
IRT,Broadway - 7Av,Bx,231 St,295,231 St,295,104,1,Elevator,YES,YES,40.8789717,-73.9050678,POINT (-73.9050678 40.8789717)
IRT,Broadway - 7Av,M,Marble Hill-225 St,296,Marble Hill-225 St,296,106,1,Stair,YES,YES,40.8744658,-73.910563,POINT (-73.910563 40.8744658)
IRT,Broadway - 7Av,M,Marble Hill-225 St,296,Marble Hill-225 St,296,106,1,Stair,YES,YES,40.8743203,-73.9098032,POINT (-73.9098032 40.8743203)
IRT,Broadway - 7Av,M,215 St,297,215 St,297,107,1,Stair,YES,YES,40.869428,-73.9154543,POINT (-73.9154543 40.869428)
IRT,Broadway - 7Av,M,215 St,297,215 St,297,107,1,Stair,YES,YES,40.8693302,-73.9152315,POINT (-73.9152315 40.8693302)
IRT,Broadway - 7Av,M,215 St,297,215 St,297,107,1,Stair,YES,YES,40.8697981,-73.915179,POINT (-73.915179 40.8697981)
IRT,Broadway - 7Av,M,215 St,297,215 St,297,107,1,Stair,NO,YES,40.8697076,-73.9149548,POINT (-73.9149548 40.8697076)
IRT,Broadway - 7Av,M,207 St,298,207 St,298,108,1,Stair,YES,YES,40.8642822,-73.9192293,POINT (-73.9192293 40.8642822)
IRT,Broadway - 7Av,M,207 St,298,207 St,298,108,1,Stair,YES,YES,40.8642605,-73.9189461,POINT (-73.9189461 40.8642605)
IRT,Broadway - 7Av,M,207 St,298,207 St,298,108,1,Stair,YES,YES,40.8647513,-73.9188745,POINT (-73.9188745 40.8647513)
IRT,Broadway - 7Av,M,207 St,298,207 St,298,108,1,Stair,YES,YES,40.8646144,-73.9186888,POINT (-73.9186888 40.8646144)
IRT,Broadway - 7Av,M,Dyckman St,299,Dyckman St,299,109,1,Station House,YES,YES,40.8611391,-73.9251315,POINT (-73.9251315 40.8611391)
IRT,Broadway - 7Av,M,191 St,300,191 St,300,110,1,Station House,YES,YES,40.856413,-73.932605,POINT (-73.932605 40.856413)
IRT,Broadway - 7Av,M,191 St,300,191 St,300,110,1,Station House,YES,YES,40.855374,-73.929536,POINT (-73.929536 40.855374)
IRT,Broadway - 7Av,M,181 St,301,181 St,301,111,1,Stair,YES,YES,40.8491054,-73.9337519,POINT (-73.9337519 40.8491054)
IRT,Broadway - 7Av,M,181 St,301,181 St,301,111,1,Easement - Street,YES,YES,40.8495727,-73.933351,POINT (-73.933351 40.8495727)
IRT,Broadway - 7Av,M,168 St-Washington Hts,605,168 St-Washington Hts,302,112,1 A C,Stair,YES,YES,40.8408691,-73.9402106,POINT (-73.9402106 40.8408691)
IRT,Broadway - 7Av,M,168 St-Washington Hts,605,168 St-Washington Hts,302,112,1 A C,Stair,YES,YES,40.8410336,-73.9400969,POINT (-73.9400969 40.8410336)
IRT,Broadway - 7Av,M,168 St-Washington Hts,605,168 St-Washington Hts,302,112,1 A C,Stair,YES,YES,40.8407262,-73.9397252,POINT (-73.9397252 40.8407262)
IRT,Broadway - 7Av,M,157 St,303,157 St,303,113,1,Stair,YES,YES,40.8342854,-73.9451903,POINT (-73.9451903 40.8342854)
IRT,Broadway - 7Av,M,157 St,303,157 St,303,113,1,Stair,YES,YES,40.8342392,-73.9450726,POINT (-73.9450726 40.8342392)
IRT,Broadway - 7Av,M,157 St,303,157 St,303,113,1,Stair,YES,YES,40.8338535,-73.9447553,POINT (-73.9447553 40.8338535)
IRT,Broadway - 7Av,M,157 St,303,157 St,303,113,1,Stair,YES,YES,40.8338703,-73.9445935,POINT (-73.9445935 40.8338703)
IRT,Broadway - 7Av,M,145 St,304,145 St,304,114,1,Stair,YES,YES,40.8266705,-73.9505231,POINT (-73.9505231 40.8266705)
IRT,Broadway - 7Av,M,145 St,304,145 St,304,114,1,Stair,YES,YES,40.8262103,-73.9503932,POINT (-73.9503932 40.8262103)
IRT,Broadway - 7Av,M,145 St,304,145 St,304,114,1,Stair,YES,YES,40.8265309,-73.9501591,POINT (-73.9501591 40.8265309)
IRT,Broadway - 7Av,M,137 St-City College,305,137 St-City College,305,115,1,Stair,YES,YES,40.8213608,-73.9544144,POINT (-73.9544144 40.8213608)
IRT,Broadway - 7Av,M,137 St-City College,305,137 St-City College,305,115,1,Stair,YES,YES,40.8215954,-73.9542336,POINT (-73.9542336 40.8215954)
IRT,Broadway - 7Av,M,137 St-City College,305,137 St-City College,305,115,1,Stair,YES,YES,40.8213989,-73.9539105,POINT (-73.9539105 40.8213989)
IRT,Broadway - 7Av,M,137 St-City College,305,137 St-City College,305,115,1,Stair,YES,YES,40.8214651,-73.9538617,POINT (-73.9538617 40.8214651)
IRT,Broadway - 7Av,M,125 St,306,125 St,306,116,1,Escalator,YES,YES,40.8153339,-73.9588257,POINT (-73.9588257 40.8153339)
IRT,Broadway - 7Av,M,125 St,306,125 St,306,116,1,Escalator,YES,YES,40.8157388,-73.9585275,POINT (-73.9585275 40.8157388)
IRT,Broadway - 7Av,M,125 St,306,125 St,306,116,1,Escalator,YES,YES,40.8151608,-73.9584439,POINT (-73.9584439 40.8151608)
IRT,Broadway - 7Av,M,125 St,306,125 St,306,116,1,Stair,YES,YES,40.8152606,-73.9583715,POINT (-73.9583715 40.8152606)
IRT,Broadway - 7Av,M,116 St-Columbia University,307,116 St-Columbia University,307,117,1,Stair,NO,YES,40.8075562,-73.9640135,POINT (-73.9640135 40.8075562)
IRT,Broadway - 7Av,M,116 St-Columbia University,307,116 St-Columbia University,307,117,1,Stair,YES,YES,40.8082656,-73.9639636,POINT (-73.9639636 40.8082656)
IRT,Broadway - 7Av,M,116 St-Columbia University,307,116 St-Columbia University,307,117,1,Stair,YES,YES,40.8084113,-73.9638543,POINT (-73.9638543 40.8084113)
IRT,Broadway - 7Av,M,116 St-Columbia University,307,116 St-Columbia University,307,117,1,Stair,YES,YES,40.8081156,-73.9636063,POINT (-73.9636063 40.8081156)
IRT,Broadway - 7Av,M,116 St-Columbia University,307,116 St-Columbia University,307,117,1,Stair,YES,YES,40.8082611,-73.9634977,POINT (-73.9634977 40.8082611)
IRT,Broadway - 7Av,M,Cathedral Pkwy (110 St),308,Cathedral Pkwy (110 St),308,118,1,Stair,YES,YES,40.8044061,-73.966777,POINT (-73.966777 40.8044061)
IRT,Broadway - 7Av,M,Cathedral Pkwy (110 St),308,Cathedral Pkwy (110 St),308,118,1,Stair,YES,YES,40.8039646,-73.9666339,POINT (-73.9666339 40.8039646)
IRT,Broadway - 7Av,M,Cathedral Pkwy (110 St),308,Cathedral Pkwy (110 St),308,118,1,Stair,YES,YES,40.8042714,-73.966413,POINT (-73.966413 40.8042714)
IRT,Broadway - 7Av,M,103 St,309,103 St,309,119,1,Stair,YES,YES,40.7992939,-73.9686826,POINT (-73.9686826 40.7992939)
IRT,Broadway - 7Av,M,103 St,309,103 St,309,119,1,Stair,YES,YES,40.7994274,-73.9686148,POINT (-73.9686148 40.7994274)
IRT,Broadway - 7Av,M,103 St,309,103 St,309,119,1,Stair,YES,YES,40.7991316,-73.9683278,POINT (-73.9683278 40.7991316)
IRT,Broadway - 7Av,M,103 St,309,103 St,309,119,1,Stair,YES,YES,40.7992499,-73.9682674,POINT (-73.9682674 40.7992499)
IRT,Broadway - 7Av,M,103 St,309,103 St,309,119,1,Stair,NO,YES,40.799598,-73.9680972,POINT (-73.9680972 40.799598)
IRT,Broadway - 7Av,M,96 St,310,96 St,310,120,1 2 3,Stair,YES,YES,40.793077,-73.9731789,POINT (-73.9731789 40.793077)
IRT,Broadway - 7Av,M,96 St,310,96 St,310,120,1 2 3,Stair,YES,YES,40.7932219,-73.9730778,POINT (-73.9730778 40.7932219)
IRT,Broadway - 7Av,M,96 St,310,96 St,310,120,1 2 3,Stair,YES,YES,40.7929331,-73.9728322,POINT (-73.9728322 40.7929331)
IRT,Broadway - 7Av,M,96 St,310,96 St,310,120,1 2 3,Stair,YES,YES,40.7930775,-73.9727315,POINT (-73.9727315 40.7930775)
IRT,Broadway - 7Av,M,96 St,310,96 St,310,120,1 2 3,Station House,YES,YES,40.7940752,-73.9722294,POINT (-73.9722294 40.7940752)
IRT,Broadway - 7Av,M,96 St,310,96 St,310,120,1 2 3,Station House,YES,YES,40.7943215,-73.9720456,POINT (-73.9720456 40.7943215)
IRT,Broadway - 7Av,M,86 St,311,86 St,311,121,1,Stair,YES,YES,40.7883789,-73.9768956,POINT (-73.9768956 40.7883789)
IRT,Broadway - 7Av,M,86 St,311,86 St,311,121,1,Stair,YES,YES,40.7885233,-73.9767421,POINT (-73.9767421 40.7885233)
IRT,Broadway - 7Av,M,86 St,311,86 St,311,121,1,Easement - Street,YES,YES,40.7890395,-73.9763287,POINT (-73.9763287 40.7890395)
IRT,Broadway - 7Av,M,86 St,311,86 St,311,121,1,Stair,YES,YES,40.7881232,-73.9762958,POINT (-73.9762958 40.7881232)
IRT,Broadway - 7Av,M,86 St,311,86 St,311,121,1,Stair,YES,YES,40.7882875,-73.9760838,POINT (-73.9760838 40.7882875)
IRT,Broadway - 7Av,M,79 St,312,79 St,312,122,1,Stair,YES,YES,40.7837622,-73.9802909,POINT (-73.9802909 40.7837622)
IRT,Broadway - 7Av,M,79 St,312,79 St,312,122,1,Stair,YES,YES,40.7840876,-73.980049,POINT (-73.980049 40.7840876)
IRT,Broadway - 7Av,M,79 St,312,79 St,312,122,1,Stair,YES,YES,40.7836285,-73.9799341,POINT (-73.9799341 40.7836285)
IRT,Broadway - 7Av,M,79 St,312,79 St,312,122,1,Stair,YES,YES,40.7839996,-73.9796573,POINT (-73.9796573 40.7839996)
IRT,Broadway - 7Av,M,72 St,313,72 St,313,123,1 2 3,Station House,YES,YES,40.7784472,-73.9819528,POINT (-73.9819528 40.7784472)
IRT,Broadway - 7Av,M,72 St,313,72 St,313,123,1 2 3,Station House,YES,YES,40.77860001,-73.9819322,POINT (-73.9819322 40.77860001)
IRT,Broadway - 7Av,M,72 St,313,72 St,313,123,1 2 3,Station House,YES,YES,40.7788959,-73.9818868,POINT (-73.9818868 40.7788959)
IRT,Broadway - 7Av,M,72 St,313,72 St,313,123,1 2 3,Station House,YES,YES,40.7791489,-73.9818312,POINT (-73.9818312 40.7791489)
IRT,Broadway - 7Av,M,66 St-Lincoln Center,314,66 St-Lincoln Center,314,124,1,Elevator,YES,YES,40.7735889,-73.9820215,POINT (-73.9820215 40.7735889)
IRT,Broadway - 7Av,M,66 St-Lincoln Center,314,66 St-Lincoln Center,314,124,1,Elevator,YES,YES,40.7737597,-73.9824364,POINT (-73.9824364 40.7737597)
IRT,Broadway - 7Av,M,66 St-Lincoln Center,314,66 St-Lincoln Center,314,124,1,Stair,YES,YES,40.773829,-73.982433,POINT (-73.982433 40.773829)
IRT,Broadway - 7Av,M,66 St-Lincoln Center,314,66 St-Lincoln Center,314,124,1,Stair,YES,YES,40.7736414,-73.982431,POINT (-73.982431 40.7736414)
IRT,Broadway - 7Av,M,66 St-Lincoln Center,314,66 St-Lincoln Center,314,124,1,Stair,YES,YES,40.7736961,-73.98202,POINT (-73.98202 40.7736961)
IRT,Broadway - 7Av,M,66 St-Lincoln Center,314,66 St-Lincoln Center,314,124,1,Stair,YES,YES,40.7734779,-73.982018,POINT (-73.982018 40.7734779)
IRT,Broadway - 7Av,M,66 St-Lincoln Center,314,66 St-Lincoln Center,314,124,1,Stair,YES,YES,40.7726185,-73.9825096,POINT (-73.9825096 40.7726185)
IRT,Broadway - 7Av,M,66 St-Lincoln Center,314,66 St-Lincoln Center,314,124,1,Easement - Passage,YES,YES,40.772741,-73.9825462,POINT (-73.9825462 40.772741)
IRT,Broadway - 7Av,M,59 St-Columbus Circle,614,59 St-Columbus Circle,315,125,1 A C B D,Stair,YES,YES,40.7693477,-73.9823068,POINT (-73.9823068 40.7693477)
IRT,Broadway - 7Av,M,59 St-Columbus Circle,614,59 St-Columbus Circle,315,125,1 A C B D,Stair,YES,YES,40.7692671,-73.9823068,POINT (-73.9823068 40.7692671)
IRT,Broadway - 7Av,M,59 St-Columbus Circle,614,59 St-Columbus Circle,315,125,1 A C B D,Stair,YES,YES,40.7688277,-73.9821169,POINT (-73.9821169 40.7688277)
IRT,Broadway - 7Av,M,59 St-Columbus Circle,614,59 St-Columbus Circle,315,125,1 A C B D,Stair,YES,YES,40.7676644,-73.9814388,POINT (-73.9814388 40.7676644)
IRT,Broadway - 7Av,M,59 St-Columbus Circle,614,59 St-Columbus Circle,315,125,1 A C B D,Stair,YES,YES,40.7676504,-73.9812302,POINT (-73.9812302 40.7676504)
IRT,Broadway - 7Av,M,59 St-Columbus Circle,614,59 St-Columbus Circle,315,125,1 A C B D,Stair,YES,YES,40.7685822,-73.982112,POINT (-73.982112 40.7685822)
IRT,Broadway - 7Av,M,50 St,316,50 St,316,126,1,Easement - Street,YES,YES,40.7615236,-73.9844507,POINT (-73.9844507 40.7615236)
IRT,Broadway - 7Av,M,50 St,316,50 St,316,126,1,Easement - Street,YES,YES,40.7616592,-73.9843289,POINT (-73.9843289 40.7616592)
IRT,Broadway - 7Av,M,50 St,316,50 St,316,126,1,Stair,YES,YES,40.7612765,-73.9838216,POINT (-73.9838216 40.7612765)
IRT,Broadway - 7Av,M,50 St,316,50 St,316,126,1,Stair,YES,YES,40.761364,-73.9837605,POINT (-73.9837605 40.761364)
IRT,Broadway - 7Av,M,50 St,316,50 St,316,126,1,Easement - Street,YES,YES,40.7611955,-73.9837075,POINT (-73.9837075 40.7611955)
IRT,Broadway - 7Av,M,50 St,316,50 St,316,126,1,Stair,YES,YES,40.761325,-73.9836631,POINT (-73.9836631 40.761325)
IRT,Broadway - 7Av,M,Times Sq-42 St/Port Authority Bus Terminal,611,Times Sq-42 St,317,127,1 2 3 7 A C E N Q R W S,Easement - Street,YES,YES,40.754817,-73.9882354,POINT (-73.9882354 40.754817)
IRT,Broadway - 7Av,M,Times Sq-42 St/Port Authority Bus Terminal,611,Times Sq-42 St,317,127,1 2 3 7 A C E N Q R W S,Stair,YES,YES,40.7546185,-73.9878092,POINT (-73.9878092 40.7546185)
IRT,Broadway - 7Av,M,Times Sq-42 St/Port Authority Bus Terminal,611,Times Sq-42 St,317,127,1 2 3 7 A C E N Q R W S,Easement - Street,YES,YES,40.7555721,-73.9876725,POINT (-73.9876725 40.7555721)
IRT,Broadway - 7Av,M,Times Sq-42 St/Port Authority Bus Terminal,611,Times Sq-42 St,317,127,1 2 3 7 A C E N Q R W S,Easement - Street,YES,YES,40.7561323,-73.9875149,POINT (-73.9875149 40.7561323)
IRT,Broadway - 7Av,M,Times Sq-42 St/Port Authority Bus Terminal,611,Times Sq-42 St,317,127,1 2 3 7 A C E N Q R W S,Stair,YES,YES,40.755248,-73.987362,POINT (-73.987362 40.755248)
IRT,Broadway - 7Av,M,Times Sq-42 St/Port Authority Bus Terminal,611,Times Sq-42 St,317,127,1 2 3 7 A C E N Q R W S,Easement - Street,YES,YES,40.7563493,-73.9872942,POINT (-73.9872942 40.7563493)
IRT,Broadway - 7Av,M,Times Sq-42 St/Port Authority Bus Terminal,611,Times Sq-42 St,317,127,1 2 3 7 A C E N Q R W S,Stair,YES,YES,40.7551794,-73.9871944,POINT (-73.9871944 40.7551794)
IRT,Broadway - 7Av,M,Times Sq-42 St/Port Authority Bus Terminal,611,Times Sq-42 St,317,127,1 2 3 7 A C E N Q R W S,Easement - Street,YES,YES,40.7558569,-73.9868078,POINT (-73.9868078 40.7558569)
IRT,Broadway - 7Av,M,Times Sq-42 St/Port Authority Bus Terminal,611,Times Sq-42 St,317,127,1 2 3 7 A C E N Q R W S,Stair,YES,YES,40.7555881,-73.9863448,POINT (-73.9863448 40.7555881)
IRT,Broadway - 7Av,M,Times Sq-42 St,611,Times Sq-42 St,317,127,1 2 3 7 A C E N Q R W S,Easement - Street,YES,YES,40.755862,-73.9869267,POINT (-73.9869267 40.755862)
IRT,Broadway - 7Av,M,Times Sq-42 St,611,Times Sq-42 St,317,127,1 2 3 7 A C E N Q R W S,Easement - Street,NO,YES,40.7557938,-73.9869748,POINT (-73.9869748 40.7557938)
IRT,Broadway - 7Av,M,34 St-Penn Station,318,34 St-Penn Station,318,128,1 2 3,Easement - Passage,YES,YES,40.7498879,-73.9918114,POINT (-73.9918114 40.7498879)
IRT,Broadway - 7Av,M,34 St-Penn Station,318,34 St-Penn Station,318,128,1 2 3,Easement - Street,YES,YES,40.7505404,-73.9913529,POINT (-73.9913529 40.7505404)
IRT,Broadway - 7Av,M,34 St-Penn Station,318,34 St-Penn Station,318,128,1 2 3,Easement - Street,YES,YES,40.751066,-73.9911404,POINT (-73.9911404 40.751066)
IRT,Broadway - 7Av,M,34 St-Penn Station,318,34 St-Penn Station,318,128,1 2 3,Easement - Street,YES,YES,40.7496113,-73.9910228,POINT (-73.9910228 40.7496113)
IRT,Broadway - 7Av,M,34 St-Penn Station,318,34 St-Penn Station,318,128,1 2 3,Stair,YES,YES,40.7509665,-73.9908876,POINT (-73.9908876 40.7509665)
